route_id,service_id,trip_id
63,586,931204
63,588,1113258
63,588,1294603
63,588,1560004
63,588,1581011
63,588,1689136
63,588,367551
63,588,385295
63,588,614346
63,588,779023
63,588,89622
63,588,998731
63,605,515346
63,63,661519
63,646,150328
63,680,1198460
63,683,1458834
63,718,1290593
63,731,1142316
63,731,1232053
63,733,453331
63,739,1255
63,739,1686195
63,739,740313
63,743,1125509
63,743,280616
63,743,829382
63,750,1188874
63,780,1292181
63,780,1315808
63,780,1451534
63,780,1533995
63,780,1548848
63,780,1666717
63,780,388555
63,780,656710
63,780,696871
63,780,751001
63,784,31651
63,789,1513596
63,79,1209463
63,79,1463665
63,797,1318967
63,797,1357007
63,797,1420409
63,797,224889
63,797,59565
63,807,954019
63,814,172027
63,822,1000150
63,822,1566297
63,828,1156607
63,828,1203414
63,828,1554569
63,828,1579671
63,828,1628489
63,828,1646499
63,828,1678819
63,828,1712197
63,828,1724277
63,828,202544
63,828,37365
63,828,588862
63,828,600390
63,828,616104
63,828,616236
63,828,774403
63,828,989367
63,833,785282
63,842,1137214
63,843,1527496
63,848,1344675
63,848,1576065
63,848,1627388
63,848,1630717
63,848,287843
63,848,294058
63,848,83992
63,857,1390194
63,857,1686414
63,857,224301
63,857,827830
63,857,882224
63,861,242928
63,864,628300
63,867,1522375
63,874,1136100
63,874,1155737
63,874,1680175
63,874,276861
63,876,1658552
63,876,376827
63,876,525650
63,880,16772
63,881,1032245
63,881,1130214
63,881,144018
63,881,1617391
63,881,167470
63,881,178172
63,881,302613
63,881,323834
63,881,451624
63,881,5504
63,881,893632
63,881,910300
63,881,970405
63,886,1455579
63,900,1447137
63,900,1532306
63,900,24648
63,900,352498
63,900,425044
63,900,601162
63,900,912900
63,910,1024669
63,910,1229369
63,910,128922
63,910,1326400
63,910,1333144
63,910,147672
63,910,1550575
63,910,1586320
63,910,1632148
63,910,222370
63,910,466467
63,910,588769
63,910,589841
63,916,339489
63,936,1113112
63,937,1023194
63,937,1048612
63,937,1076377
63,937,1090808
63,937,1187167
63,937,1218061
63,937,1224297
63,937,1259180
63,937,1455656
63,937,1463265
63,937,1470933
63,937,1508059
63,937,155186
63,937,1591280
63,937,1605795
63,937,1625413
63,937,1704542
63,937,196665
63,937,270650
63,937,278834
63,937,354632
63,937,362503
63,937,38962
63,937,412650
63,937,46324
63,937,468922
63,937,490475
63,937,578205
63,937,598842
63,937,769677
63,937,779623
63,937,779834
63,937,786171
63,937,821651
63,937,945708
63,941,788361
63,944,618714
63,97,138037
63,97,1615160
63,97,239734
63,97,266867
63,97,381667
63,97,405965
63,97,496024
63,978,16380
64,1012,290692
64,1012,70566
64,1022,175632
64,1035,1376504
64,1085,125222
64,1085,210319
64,1085,286167
64,1121,398490
64,1123,1277756
64,1123,1289142
64,1123,1305089
64,1123,1442783
64,1123,403347
64,1123,497311
64,1123,62024
64,1123,880641
64,1149,649030
64,136,1402682
64,137,1158189
64,137,1196676
64,137,1618597
64,137,1717795
64,137,176626
64,137,502624
64,137,625846
64,137,775240
64,141,1466080
64,141,1600458
64,141,551852
64,141,837036
64,146,54819
64,150,1140717
64,156,1524191
64,182,703910
64,196,1235414
64,205,1203370
64,205,155029
64,205,1569330
64,209,1052315
64,209,1060246
64,209,1354608
64,209,165183
64,209,1708436
64,209,229869
64,209,234906
64,209,475144
64,209,478023
64,209,500176
64,209,733299
64,209,758879
64,218,1209779
64,283,502634
64,322,1228312
64,322,226487
64,322,432380
64,322,535986
64,374,150923
64,389,692307
64,41,1018801
64,412,1468888
64,412,259759
64,490,60355
64,497,1026952
64,497,1546904
64,520,1622901
64,529,350403
64,530,831202
64,532,1590517
64,55,1303274
64,55,1336403
64,55,804131
64,55,889108
64,56,19380
64,574,1091245
64,581,111654
64,588,1287096
64,588,1451018
64,6,1625513
64,6,535773
64,646,1092356
64,66,129208
64,661,1347273
64,661,485986
64,690,1561990
64,711,1490558
64,724,911859
64,748,933684
64,75,712284
64,763,973673
64,771,1026404
64,789,1296608
64,789,1305520
64,789,1511286
64,789,1578356
64,826,126152
64,828,1432308
64,828,648583
64,881,1362027
64,90,472112
64,900,95301
64,918,1372380
64,92,402105
64,926,76848
64,926,818651
64,953,276024
64,956,1567528
64,956,382995
64,97,894667
64,976,368041
64,977,7638
64,977,852270
65,1152,1440574
65,241,111271
65,287,1337941
65,31,1399364
65,40,343802
65,55,36095
65,633,261966
66,1000,1608926
66,1028,878328
66,1068,374624
66,1123,160481
66,1123,17023
66,1123,49818
66,1123,970994
66,120,693044
66,137,1034760
66,137,686096
66,137,952035
66,137,991995
66,148,1144468
66,148,1453607
66,148,1616014
66,148,71183
66,170,1714647
66,170,651565
66,196,664281
66,197,40320
66,205,1213437
66,209,1061155
66,209,110870
66,209,129477
66,209,1298613
66,209,1409447
66,209,1432809
66,209,761592
66,218,826349
66,26,336040
66,260,443644
66,322,1119895
66,322,1437231
66,322,537647
66,322,574760
66,322,798997
66,349,1354628
66,349,291583
66,349,830901
66,390,1213614
66,402,967029
66,406,1670306
66,412,174763
66,412,363756
66,449,248835
66,497,1631799
66,520,920692
66,521,1675875
66,55,29872
66,61,707409
66,692,127840
66,709,838457
66,737,837643
66,753,359092
66,797,1071904
66,817,431913
66,827,773571
66,828,662793
66,833,150109
66,881,1026546
66,900,122297
67,1122,1108521
67,1122,302367
67,1122,586816
67,149,119751
67,149,1469072
67,149,864322
67,789,1083677
67,789,1226140
67,789,1344966
67,789,1406719
67,789,348176
67,789,480691
67,870,125161
67,870,330026
67,870,354936
68,1027,1540991
68,1027,996798
68,1046,1513909
68,1046,49528
68,1088,1244313
68,130,1369356
68,186,1515283
68,209,1272012
68,209,492181
68,209,749305
68,216,745495
68,218,1314187
68,278,1583912
68,280,786589
68,421,1358620
68,421,677815
68,421,896067
68,544,398974
68,544,814645
68,544,999373
68,546,517758
68,600,4464
68,606,1300085
68,747,1191237
68,781,70078
68,789,1264368
68,828,1122840
68,831,627595
68,833,1647819
68,900,38876
68,926,603330
68,926,953576
69,1016,1576671
69,1016,986315
69,1045,1518576
69,1045,865599
69,1076,1686955
69,109,796568
69,148,13429
69,148,646635
69,176,1347670
69,180,1569777
69,194,1651845
69,218,1460578
69,218,415645
69,222,107977
69,256,134463
69,264,358420
69,287,554612
69,306,194637
69,369,1557317
69,407,484021
69,412,418534
69,437,704380
69,439,1110140
69,439,1544631
69,439,81961
69,455,1152928
69,467,23088
69,493,545858
69,494,439707
69,55,1721420
69,599,1018505
69,619,798238
69,673,1509646
69,733,1187152
69,733,169215
69,733,436411
69,743,1198588
69,743,1683093
69,743,360212
69,797,1207429
69,797,975556
69,797,997235
69,853,1140561
69,853,1476579
69,853,332609
69,853,553191
69,853,731143
69,853,776261
69,853,924666
69,892,1287613
69,937,1682228
69,956,223107
69,959,159740
69,962,339471
69,978,1224218
69,978,348203
69,980,1171473
7,254,434774
7,35,660775
7,42,390973
7,557,1074193
7,623,1470943
7,69,708760
7,776,508847
70,1,1402997
70,1031,1584245
70,1031,529435
70,1038,779285
70,1042,217020
70,1043,1054439
70,1096,505713
70,1103,1617321
70,1103,1646883
70,1114,143862
70,1114,841311
70,1114,908450
70,1124,85462
70,1125,1709665
70,1146,1111125
70,115,682037
70,151,1588636
70,16,1426588
70,16,1615976
70,16,1624567
70,16,217872
70,16,640443
70,16,68071
70,16,804359
70,16,882442
70,17,1206150
70,170,1697425
70,186,456130
70,187,1303505
70,19,1051883
70,19,1242411
70,19,1549018
70,19,1630284
70,19,545800
70,19,688220
70,19,804033
70,19,860936
70,209,1057162
70,209,1057920
70,209,1176652
70,209,117895
70,209,1198967
70,209,1231642
70,209,1261572
70,209,1264166
70,209,138556
70,209,1449865
70,209,1450819
70,209,1556206
70,209,1562496
70,209,1574459
70,209,1575344
70,209,1660702
70,209,186198
70,209,222325
70,209,224086
70,209,226424
70,209,462899
70,209,512467
70,209,574332
70,209,581207
70,209,63656
70,209,637595
70,209,682683
70,209,703889
70,209,723478
70,209,746846
70,209,758006
70,209,766174
70,209,782849
70,209,813313
70,209,856040
70,216,1441124
70,218,1155641
70,218,1575320
70,218,1628333
70,218,239446
70,218,815313
70,220,1172543
70,221,664426
70,222,1401528
70,226,1588506
70,23,909601
70,256,1596749
70,260,1036344
70,260,447814
70,260,506911
70,260,594066
70,260,696062
70,265,274767
70,265,582454
70,265,63071
70,271,1446482
70,288,1476834
70,294,1641859
70,302,791669
70,317,492218
70,319,1123902
70,333,971801
70,343,406405
70,40,1635611
70,40,626246
70,40,983267
70,402,1381320
70,402,1611832
70,402,414709
70,402,429437
70,402,803130
70,402,8196
70,402,99541
70,412,1122259
70,412,1304270
70,412,1419180
70,412,359702
70,412,914158
70,422,404257
70,432,252732
70,435,1146995
70,439,1563947
70,439,254211
70,467,468594
70,487,1600497
70,487,342348
70,487,648156
70,497,829242
70,519,1481322
70,520,890667
70,520,999953
70,521,948797
70,55,630766
70,561,286549
70,588,106301
70,588,1549560
70,588,186741
70,588,878592
70,6,101267
70,608,1063718
70,619,936924
70,623,954989
70,646,1513622
70,673,354639
70,680,65354
70,7,783967
70,722,1206399
70,722,130826
70,722,1651803
70,722,465162
70,73,223986
70,745,1698231
70,745,446425
70,77,144196
70,77,418618
70,797,1224604
70,797,1298083
70,797,1403706
70,806,75408
70,817,1091527
70,817,144367
70,817,1587292
70,817,1702837
70,822,151578
70,828,1009447
70,828,1042941
70,828,1214826
70,828,1333776
70,828,137399
70,828,1387441
70,828,1400838
70,828,145481
70,828,1495092
70,828,1575447
70,828,160270
70,828,1655721
70,828,266983
70,828,375130
70,828,378570
70,828,428288
70,828,44289
70,828,491101
70,828,528464
70,828,532072
70,828,550394
70,828,718249
70,828,746769
70,828,767049
70,828,780818
70,828,875233
70,828,979053
70,828,998220
70,833,1426391
70,833,677511
70,833,828916
70,843,259651
70,851,1110803
70,851,1202834
70,851,1207752
70,851,1208410
70,851,134888
70,851,734018
70,881,1354234
70,881,420591
70,881,577780
70,900,170840
70,903,1013213
70,906,1165267
70,928,1293808
70,937,1680763
70,937,260493
70,937,4405
70,937,45445
70,937,733088
70,937,967961
70,940,1480417
70,979,270810
70,98,1054471
70,98,150299
70,983,557557
70,983,670337
70,987,1498093
71,1026,1497872
71,1029,189470
71,1034,987289
71,1043,547163
71,1044,130916
71,1073,306668
71,1077,473921
71,1091,1158341
71,1091,1317798
71,1091,1518833
71,1091,1614671
71,1091,1645094
71,1091,885379
71,1091,9286
71,1101,136476
71,1135,17353
71,1145,1029249
71,1145,2350
71,124,1419854
71,124,1724033
71,124,370742
71,134,888980
71,137,1503221
71,148,668557
71,200,1133911
71,200,631685
71,200,791605
71,209,1074835
71,232,1056345
71,25,157255
71,256,1209451
71,256,1272225
71,285,1415133
71,285,795357
71,285,895575
71,316,1630953
71,32,663069
71,32,874197
71,336,683658
71,376,509048
71,402,621423
71,412,459922
71,412,967212
71,424,1127855
71,439,1595303
71,444,197919
71,444,396366
71,449,1040662
71,449,1269014
71,449,1361154
71,449,1374640
71,449,1423930
71,449,786560
71,459,517631
71,462,1398272
71,497,1315179
71,497,135718
71,497,871287
71,501,110851
71,511,1515898
71,538,1031664
71,541,1438581
71,542,1365692
71,542,538766
71,542,582439
71,542,821863
71,545,1597221
71,545,1624405
71,545,663319
71,55,1002385
71,55,1382371
71,601,1056373
71,605,1339170
71,605,758860
71,609,1215835
71,609,1660622
71,609,183731
71,609,306945
71,630,449809
71,649,1117317
71,649,1253187
71,649,495920
71,667,749813
71,676,964548
71,682,452816
71,704,921676
71,710,407324
71,717,279962
71,725,1405023
71,733,129197
71,733,417421
71,736,665180
71,755,644369
71,777,168576
71,792,103641
71,801,82739
71,816,1219867
71,820,669063
71,853,1168325
71,853,632494
71,853,938635
71,855,903416
71,86,241158
71,869,1436714
71,869,396324
71,869,445059
71,869,683647
71,882,1174828
71,893,1241575
71,893,1407916
71,893,165452
71,893,799843
71,900,1386441
71,900,1523222
71,900,28632
71,900,606644
71,917,1034652
71,917,1112006
71,917,1460138
71,917,337605
71,926,1368039
71,926,187427
71,937,1049253
71,937,1440275
71,937,257539
71,937,387434
71,937,984381
71,943,1624045
71,943,424370
71,961,1248723
71,961,220088
72,828,1427800
73,10,1242987
73,1002,525343
73,1002,807300
73,1013,976994
73,1031,1573644
73,1046,121531
73,1114,1158206
73,1114,1178066
73,1114,1264185
73,1114,245095
73,1114,373488
73,1114,567629
73,150,1076271
73,209,81152
73,231,1639871
73,274,613700
73,349,101845
73,349,1555574
73,349,1654244
73,349,1670200
73,349,1700772
73,349,273580
73,349,353392
73,349,580387
73,349,683538
73,367,1305695
73,367,641141
73,402,628437
73,412,1293793
73,421,1426031
73,421,1438322
73,421,152420
73,421,295603
73,421,34645
73,421,365814
73,421,447391
73,421,579397
73,421,61282
73,421,733084
73,421,737068
73,421,793612
73,45,1148296
73,55,632919
73,661,1082881
73,669,640526
73,670,1062530
73,680,641205
73,72,292992
73,727,564404
73,744,139714
73,822,336616
73,822,887404
73,907,58337
73,915,123455
73,933,1644725
73,945,1060773
73,945,1102365
73,945,1157316
73,945,1196944
73,945,1287197
73,945,1474248
73,945,247840
73,945,580808
73,945,703269
73,97,1101080
73,97,1294987
73,97,795088
73,973,669048
74,1075,1246877
74,108,1511271
74,1114,553299
74,127,9013
74,139,1623774
74,148,1433450
74,209,1243382
74,253,1091254
74,253,36554
74,36,1495033
74,40,337747
74,402,641929
74,412,606818
74,417,1211583
74,485,1603094
74,488,515148
74,489,1516321
74,55,1716819
74,552,132671
74,586,450760
74,615,243658
74,673,464028
74,68,123333
74,686,15577
74,689,1000560
74,743,1412101
74,77,1178130
74,77,1249315
74,797,357957
74,900,165958
74,919,1461306
74,937,862887
74,985,375548
75,114,812888
75,148,101413
75,148,1436662
75,148,230510
75,23,94609
75,256,746299
75,487,120720
75,715,1684172
75,968,73081
75,980,273280
76,1122,156962
76,1122,1639085
76,218,1668819
76,335,774616
76,485,1600550
76,556,372195
76,937,984362
77,149,1200945
77,149,1434829
77,149,1555892
77,149,299825
77,149,524276
77,149,938042
77,789,1451212
77,789,228324
77,789,324609
77,789,376776
77,789,740691
77,789,89289
77,870,1018676
77,870,312606
77,870,444603
77,870,52123
77,870,643633
77,870,987791
78,104,954912
78,1047,260823
78,1122,1511220
78,1122,412755
78,148,686245
78,206,1084335
78,206,269752
78,212,198866
78,212,834293
78,218,32313
78,335,1559021
78,354,472018
78,445,915731
78,485,308311
78,556,664124
78,596,1533673
78,680,561171
78,743,42136
78,814,532150
78,900,1718173
78,937,1599758
78,937,50130
78,977,1096432
78,977,1215900
78,980,1401004
79,1031,1545182
79,148,1015676
79,148,1155370
79,148,1189924
79,148,1251538
79,148,1313058
79,148,1405889
79,148,1427740
79,148,1511422
79,148,902173
79,181,81034
79,599,1142172
79,94,1631176
8,148,1081097
8,171,1299908
8,260,1513399
8,281,345852
8,338,497889
8,733,316827
8,81,1221835
8,81,781541
8,859,892625
8,937,276072
8,937,730300
8,975,840672
80,242,748339
80,253,1215795
80,265,1692239
80,295,56863
80,364,1130077
80,39,849100
80,492,1589745
80,588,1488737
80,605,1031583
80,708,101434
80,874,1380392
80,875,1514381
80,900,1200807
80,900,555306
81,1031,1002259
81,1046,1520585
81,1114,686589
81,14,1338525
81,14,605425
81,148,1667115
81,148,264692
81,19,531489
81,201,857155
81,209,592128
81,286,485240
81,382,1609766
81,412,427394
81,439,1659362
81,439,173834
81,439,787949
81,487,523411
81,588,908532
81,619,586146
81,626,1402496
81,77,1500618
81,77,553879
81,77,926224
81,853,1011116
81,853,1161568
81,853,192604
81,853,661789
81,853,810089
81,853,841089
82,1016,1494806
82,1016,351581
82,1016,635953
82,1016,956623
82,1022,268598
82,1033,588518
82,1040,251071
82,1043,1097207
82,1043,546633
82,1046,193232
82,1046,508393
82,1046,741258
82,1050,1490780
82,1071,179557
82,1091,1309732
82,148,338418
82,168,1002753
82,179,455670
82,188,1121982
82,188,1345170
82,188,1375688
82,222,781199
82,228,1009308
82,256,1606886
82,256,800813
82,261,1008868
82,278,832084
82,280,297476
82,33,1688884
82,33,974117
82,343,661233
82,351,1307674
82,351,656831
82,424,670587
82,479,1707405
82,50,1379869
82,545,1302735
82,599,493642
82,605,1471036
82,605,227221
82,605,57192
82,605,611844
82,619,1314858
82,619,1615007
82,619,846120
82,656,1507702
82,681,1187966
82,681,348715
82,691,187560
82,695,687645
82,733,1462674
82,743,199965
82,757,979910
82,77,34995
82,797,1061763
82,797,588965
82,797,600521
82,805,1137923
82,822,1519933
82,822,184098
82,828,1362509
82,853,179879
82,853,951219
82,863,1429933
82,869,603429
82,874,1636097
82,874,919417
82,900,216620
82,926,1195559
82,926,1392109
82,931,1349886
82,969,1264621
82,982,1223021
82,982,1571148
82,982,66611
82,982,854689
83,1114,33296
83,137,155521
83,369,1073518
83,889,1030362
83,900,13124
83,977,1195465
84,1007,1587013
84,1089,131530
84,1114,1466046
84,1118,1327550
84,1118,464335
84,1126,1092166
84,1139,382703
84,149,1036779
84,149,1619613
84,149,224474
84,149,720605
84,149,803647
84,150,1299710
84,152,1610454
84,152,429067
84,152,795794
84,152,868276
84,152,981945
84,157,1147350
84,167,1119012
84,202,1204945
84,218,1646738
84,222,1598884
84,310,1096867
84,366,580223
84,369,349214
84,392,1719884
84,392,861108
84,4,1272253
84,402,1329218
84,402,1430914
84,402,1519303
84,402,342847
84,402,359910
84,402,984798
84,412,170742
84,419,28599
84,44,235770
84,44,433731
84,481,865501
84,53,874595
84,588,317842
84,672,146482
84,672,560918
84,745,1244465
84,745,1396469
84,748,459012
84,789,1156419
84,789,1396626
84,789,1503363
84,789,167622
84,789,313992
84,789,521408
84,789,526566
84,789,877328
84,789,895278
84,789,925743
84,870,1104188
84,870,110607
84,870,1122327
84,870,534200
84,97,1179130
85,1003,1381115
85,1003,301044
85,1003,308861
85,1003,336266
85,1013,842812
85,1019,1522558
85,1022,1238270
85,1022,508681
85,1033,377224
85,1043,169732
85,1043,433147
85,1046,942029
85,1064,1193356
85,1092,834031
85,1101,397078
85,1101,653730
85,1123,151378
85,1123,67162
85,1141,794815
85,137,168993
85,137,703694
85,158,683648
85,175,1124629
85,186,1104648
85,190,1715458
85,196,564804
85,218,435143
85,24,423016
85,260,1535375
85,260,463213
85,280,1306930
85,322,1560321
85,328,198358
85,349,1297479
85,349,63504
85,349,92645
85,377,154079
85,402,1509940
85,412,1493728
85,449,1135234
85,449,1298070
85,497,1443621
85,520,261883
85,544,1465516
85,55,121169
85,55,1284785
85,560,245805
85,560,269889
85,581,1262633
85,582,657221
85,588,1300399
85,588,386479
85,600,1455872
85,605,257711
85,612,398014
85,733,1149411
85,733,1290370
85,733,22802
85,740,14499
85,744,1381832
85,817,244410
85,827,378339
85,828,1031717
85,833,266576
85,898,1672712
85,900,1686969
85,937,1132410
85,937,404589
85,945,1725151
85,956,1052665
85,956,1717114
85,977,1254496
86,1009,124073
86,1013,485293
86,1028,1132968
86,1125,1278619
86,1134,1199603
86,14,1082
86,148,1244709
86,148,1554870
86,148,1683780
86,148,1701514
86,148,184756
86,148,194612
86,148,349002
86,148,497679
86,148,642982
86,148,83436
86,160,217118
86,19,384084
86,214,1338623
86,214,82759
86,218,1319826
86,242,1511338
86,256,426325
86,260,800989
86,286,622990
86,29,530108
86,296,1104338
86,372,312137
86,412,418469
86,416,987894
86,421,1482414
86,421,788162
86,421,92633
86,463,807845
86,487,1573418
86,515,1109259
86,6,494259
86,600,512937
86,600,542772
86,698,600610
86,698,915235
86,733,521527
86,733,688067
86,747,63103
86,77,216738
86,817,230937
86,827,1431938
86,828,1213434
86,828,1283843
86,828,219073
86,828,449960
86,828,871689
86,843,512043
86,863,192224
86,9,1586908
86,940,1078714
86,940,1478459
86,940,1524923
86,940,952249
86,945,741458
86,98,1720981
87,1122,520243
87,218,1046814
87,485,1402059
87,680,1668666
87,937,1131832
88,1122,1459670
88,335,530246
88,556,1519207
88,937,1645768
89,1040,1515424
89,287,514052
89,476,1497115
89,55,1049153
89,60,1332060
89,60,1695400
89,60,269035
89,60,504110
89,75,1050070
89,75,1056989
89,75,1183195
89,75,970409
89,937,1442920
89,940,853215
9,1122,413063
9,1122,869985
9,186,932800
9,218,90461
9,230,1500579
9,237,1246670
9,258,1065314
9,260,1080347
9,335,280508
9,343,1637744
9,369,143436
9,467,1168751
9,467,1420252
9,485,750488
9,52,1579060
9,522,1020519
9,556,295842
9,581,538155
9,585,1397670
9,604,631193
9,604,698307
9,650,229165
9,66,1416320
9,680,367851
9,729,1329326
9,733,1397873
9,743,974673
9,845,414863
9,845,64731
9,873,721817
9,900,143534
9,900,911870
9,937,1069808
9,937,1578033
9,977,554800
9,978,1138414
9,980,1442131
90,1006,816303
90,1019,1185289
90,1019,1479765
90,1019,197569
90,1019,285097
90,1019,401083
90,1019,494732
90,1019,676326
90,1019,719870
90,1041,1256192
90,1053,1178989
90,1114,1393277
90,137,1475597
90,137,368193
90,137,486045
90,137,799415
90,190,1143768
90,190,32923
90,190,393254
90,190,426831
90,190,459532
90,190,949429
90,208,1270613
90,222,855147
90,268,1155225
90,312,1476928
90,377,1250364
90,402,1154711
90,402,500284
90,412,1399484
90,412,1422187
90,412,1549737
90,412,1552156
90,412,19340
90,412,424987
90,412,703645
90,412,913593
90,417,61965
90,418,891490
90,432,1708342
90,45,264527
90,467,1089427
90,467,1159320
90,467,1194456
90,467,1250731
90,467,1510686
90,467,1602174
90,467,389501
90,467,410080
90,467,576599
90,467,728249
90,467,877525
90,467,947310
90,470,1581035
90,496,332026
90,544,154440
90,544,920675
90,581,1449725
90,593,1183818
90,593,1370083
90,600,1430439
90,600,236463
90,639,440710
90,675,272977
90,675,547624
90,675,558534
90,675,793434
90,690,527412
90,694,1638830
90,699,1647408
90,714,1022547
90,714,1070429
90,714,1607172
90,714,621124
90,714,825627
90,714,826663
90,714,864703
90,714,906275
90,714,989903
90,733,1068613
90,749,219596
90,822,1120943
90,822,1158423
90,822,146149
90,822,1554763
90,822,1580510
90,822,185711
90,822,27830
90,822,418977
90,822,701894
90,822,728794
90,822,891520
90,833,1251517
90,833,143827
90,833,1636373
90,833,958787
90,834,608404
90,836,71616
90,858,521520
90,858,643696
90,874,442188
90,883,1400385
90,89,574719
90,900,1445190
90,919,12027
90,929,1424336
90,937,214937
90,937,501607
90,937,632449
90,952,191880
90,958,1346158
90,977,997743
91,1085,1306519
91,1085,539805
91,1085,85368
91,1123,421496
91,1123,907837
91,1123,962337
91,122,94776
91,131,503368
91,137,436019
91,137,773300
91,150,1098379
91,186,676258
91,186,97908
91,192,469066
91,205,1281921
91,205,1400163
91,209,1100072
91,209,1359430
91,209,1592633
91,209,1624975
91,209,315196
91,209,682753
91,209,766078
91,209,773229
91,222,553496
91,250,1243212
91,250,1595715
91,253,1431865
91,256,158195
91,256,613862
91,281,1401312
91,322,1318575
91,322,353573
91,412,75627
91,414,1225710
91,414,1275857
91,478,665371
91,497,469984
91,520,307501
91,544,1207421
91,55,1154833
91,55,1282182
91,55,329888
91,55,791471
91,581,1227327
91,600,1135238
91,600,1354703
91,600,1547960
91,628,865924
91,629,1611737
91,646,17414
91,66,491114
91,661,1130970
91,677,1700164
91,680,1417406
91,745,482701
91,766,194055
91,789,815072
91,815,712773
91,82,18621
91,830,385537
91,837,659068
91,881,243342
91,900,1526457
91,900,270548
91,900,854227
91,937,867890
91,956,1281982
91,97,533946
91,978,907393
92,1095,1093189
92,11,100519
92,11,854793
92,1114,1211806
92,1114,1313903
92,1114,133678
92,1114,1411835
92,1114,150159
92,1114,1568115
92,1114,1572995
92,1114,1663646
92,1114,1702319
92,1114,170850
92,1114,215577
92,1114,252292
92,1114,25244
92,1114,385677
92,1114,399390
92,1114,676458
92,197,464110
92,209,1485454
92,209,1572123
92,209,1630754
92,209,238350
92,209,239855
92,209,332600
92,209,435104
92,209,465243
92,209,490730
92,209,552793
92,209,683686
92,209,858540
92,209,910966
92,21,742671
92,254,1177363
92,254,1386434
92,254,1498986
92,254,1682784
92,254,24053
92,254,590323
92,254,611997
92,254,667496
92,339,1459394
92,37,473437
92,37,499450
92,37,552995
92,37,602057
92,381,186128
92,40,1520373
92,439,1465616
92,497,527715
92,502,1160725
92,55,1717674
92,595,1710212
92,595,743939
92,595,833196
92,646,19860
92,673,1563634
92,733,211935
92,743,187883
92,743,217172
92,743,80994
92,743,900916
92,797,546532
92,827,1358856
92,827,146383
92,835,108239
92,835,1404619
92,835,243723
92,835,319086
92,835,492078
92,900,1563055
92,900,597104
92,900,718890
92,900,870947
92,952,596734
93,1016,1093882
93,1016,1619393
93,1016,841130
93,1017,1231530
93,1022,31986
93,1022,684857
93,1031,1113650
93,1040,1628128
93,107,643753
93,1097,203487
93,11,1215012
93,1103,1224288
93,1103,1622286
93,1103,780768
93,1114,1697039
93,1114,750683
93,1114,905865
93,137,1047051
93,148,1073671
93,148,1138514
93,148,1170270
93,148,1318070
93,148,1328109
93,148,1635777
93,148,596751
93,222,602897
93,222,827112
93,227,1484665
93,23,292442
93,260,233278
93,260,92721
93,260,969307
93,263,1714245
93,283,1290893
93,284,1388581
93,299,142943
93,317,1556051
93,317,746080
93,341,1402857
93,40,1712830
93,402,125864
93,402,1308468
93,449,1630583
93,449,1689603
93,451,417047
93,456,1646171
93,49,1372575
93,520,263444
93,526,1597912
93,529,542829
93,529,989068
93,534,1076793
93,605,1720565
93,605,526733
93,605,532996
93,7,1088282
93,7,1175571
93,733,341487
93,733,732655
93,734,1094055
93,748,1452368
93,797,1000797
93,817,1093700
93,817,299819
93,822,1348855
93,822,379605
93,833,889344
93,874,1492769
93,881,117396
93,881,1334373
93,881,240217
93,958,1656589
93,967,1455047
93,967,491555
93,977,1257472
93,977,410167
94,256,1398340
94,564,1377489
94,610,1222800
94,618,519326
94,828,1369626
95,1046,36160
95,1079,1588206
95,1100,718532
95,1101,441151
95,209,1547224
95,218,516523
95,218,517406
95,256,1225895
95,256,187537
95,256,535256
95,256,747443
95,260,1609003
95,260,1711081
95,28,94914
95,396,138129
95,396,1573478
95,402,1458719
95,469,116052
95,469,1717286
95,469,59723
95,491,300467
95,584,1389655
95,584,83095
95,584,848889
95,588,1342851
95,592,972150
95,605,272875
95,703,452681
95,733,380299
95,745,1575053
95,745,465566
95,760,369668
95,774,713909
95,789,1284671
95,789,403781
95,789,972415
95,797,1001936
95,797,1007878
95,797,1069003
95,797,479558
95,797,808586
95,822,559857
95,828,566701
95,828,878915
95,833,257540
95,852,887226
95,881,404018
95,900,1575738
95,900,794618
95,926,1060214
96,17,1656156
96,17,807131
96,170,113618
96,170,1286793
96,170,186135
96,170,241676
96,170,273242
96,170,722544
96,209,139063
96,209,1667572
96,209,353430
96,209,406523
96,209,569235
96,209,647473
96,209,904211
96,209,980698
96,222,1282096
96,222,680183
96,497,1345125
96,497,980946
96,521,783471
96,521,990778
97,102,665248
97,1027,1155854
97,208,519956
97,209,1292133
97,24,1573667
97,421,1478536
97,433,1543611
97,55,1265083
97,600,258425
97,733,1072413
97,747,820986
97,757,858236
97,766,189212
97,789,145173
97,812,1671007
97,828,1021839
97,900,1558094
97,924,546158
97,925,1042566
97,937,667091
98,1005,598164
98,1005,906909
98,1016,110092
98,1016,1644874
98,1016,1707042
98,1016,217878
98,1022,505740
98,1022,933063
98,1031,1071705
98,1031,1398054
98,1031,1702271
98,1037,201470
98,1043,132184
98,1043,1530695
98,1059,336618
98,1070,1109856
98,1093,1271452
98,11,149147
98,11,869517
98,1101,891680
98,1106,1462552
98,1114,813244
98,1125,1220963
98,146,965057
98,172,1128931
98,193,199370
98,209,1076630
98,209,1110439
98,209,1276435
98,209,1588335
98,209,1597398
98,209,1678124
98,209,1703770
98,209,279432
98,209,32874
98,209,336787
98,209,382089
98,211,468415
98,218,1407277
98,218,1714396
98,218,311962
