trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
802431,05:17:00,05:19:00,584144,1,,1
802431,05:46:00,05:47:00,388288,2,,
802431,06:21:00,06:38:00,220078,3,,
802431,06:49:00,06:50:00,222005,4,,
802431,07:01:00,07:09:00,412311,5,,
802431,07:26:00,07:28:00,236915,6,,
802431,07:57:00,08:04:00,480845,7,,
802431,08:47:00,08:49:00,676479,8,,
802431,09:23:00,09:23:00,170310,9,,
804243,18:36:00,18:36:00,170310,0,,
804243,19:08:00,19:10:00,82342,1,,
804243,19:54:00,20:01:00,480845,2,,
804243,20:27:00,20:29:00,236915,3,,
804243,20:48:00,20:55:00,412311,4,,
804243,21:05:00,21:06:00,222005,5,,
804243,21:18:00,21:31:00,220078,6,,
804243,23:01:00,23:03:00,28107,7,,
804243,23:31:00,23:33:00,236139,8,1,
804243,23:39:00,23:39:00,49257,9,,
810071,06:03:00,06:03:00,480845,0,,
810071,06:26:00,06:28:00,368705,1,,
810071,06:48:00,06:49:00,676479,2,,
810071,07:23:00,07:23:00,170310,3,,
814371,12:45:00,12:45:00,333146,0,,
814371,12:50:00,12:52:00,542151,1,,1
814371,13:46:00,13:47:00,388288,2,,
814371,14:21:00,14:38:00,220078,3,,
814371,14:49:00,14:50:00,222005,4,,
814371,15:01:00,15:09:00,412311,5,,
814371,15:25:00,15:27:00,236915,6,,
814371,15:57:00,16:04:00,480845,7,,
814371,16:48:00,16:49:00,676479,8,,
814371,17:23:00,17:23:00,170310,9,,
82509,18:36:00,18:36:00,170310,0,,
82509,19:08:00,19:10:00,82342,1,,
82509,19:54:00,20:01:00,480845,2,,
82509,20:27:00,20:29:00,236915,3,,
82509,20:48:00,20:55:00,412311,4,,
82509,21:05:00,21:06:00,222005,5,,
82509,21:18:00,21:31:00,220078,6,,
82509,23:35:00,23:37:00,353075,7,,
82509,24:02:00,24:04:00,456739,8,,
82509,24:10:00,24:10:00,49257,9,,
841583,10:36:00,10:36:00,170310,0,,
841583,11:08:00,11:10:00,82342,1,,
841583,11:54:00,12:01:00,480845,2,,
841583,12:27:00,12:29:00,236915,3,,
841583,12:48:00,12:55:00,412311,4,,
841583,13:05:00,13:06:00,222005,5,,
841583,13:18:00,13:31:00,220078,6,,
841583,15:12:00,15:14:00,353075,7,,
841583,15:39:00,15:41:00,236139,8,,
841583,15:46:00,15:46:00,49257,9,,
855088,05:11:00,05:11:00,62565,0,,
855088,05:29:00,05:30:00,71327,1,,
855088,05:42:00,05:44:00,234569,2,,
855088,05:59:00,06:01:00,373939,3,,
855088,06:21:00,06:28:00,16885,4,,
855088,06:43:00,06:45:00,595705,5,,
855088,07:06:00,07:08:00,310460,6,,
855088,07:17:00,07:17:00,130979,7,,
865437,11:37:00,11:37:00,606118,0,,
865437,11:53:00,11:54:00,95580,1,,
865437,12:23:00,12:25:00,578045,2,,
865437,12:37:00,12:39:00,628645,3,,
865437,13:18:00,13:20:00,536364,4,,
865437,14:11:00,14:13:00,179833,5,,
865437,14:43:00,14:45:00,560598,6,,
865437,15:06:00,15:11:00,62565,7,,
865437,15:29:00,15:30:00,71327,8,,
865437,15:42:00,15:44:00,234569,9,,
865437,15:59:00,16:01:00,373939,10,,
865437,16:21:00,16:28:00,16885,11,,
865437,16:43:00,16:45:00,595705,12,,
865437,17:07:00,17:09:00,310460,13,,
865437,17:17:00,17:17:00,130979,14,,
867719,10:36:00,10:36:00,170310,0,,
867719,11:08:00,11:10:00,82342,1,,
867719,11:54:00,12:01:00,480845,2,,
867719,12:27:00,12:29:00,236915,3,,
867719,12:48:00,12:55:00,412311,4,,
867719,13:05:00,13:06:00,222005,5,,
867719,13:18:00,13:31:00,220078,6,,
867719,14:00:00,14:01:00,282936,7,,
867719,14:18:00,14:26:00,353075,8,1,1
867719,14:51:00,14:53:00,236139,9,1,
867719,14:57:00,14:57:00,49257,10,,
887185,10:36:00,10:36:00,170310,0,,
887185,11:08:00,11:10:00,82342,1,,
887185,11:54:00,12:01:00,480845,2,,
887185,12:27:00,12:29:00,236915,3,,
887185,12:48:00,12:55:00,412311,4,,
887185,13:05:00,13:06:00,222005,5,,
887185,13:18:00,13:31:00,220078,6,,
887185,15:12:00,15:14:00,353075,7,,
887185,15:39:00,15:39:00,236139,8,,
890837,10:11:00,10:11:00,542151,0,,
890837,10:40:00,10:42:00,353075,1,,
890837,12:27:00,12:38:00,220078,2,,
890837,12:49:00,12:50:00,222005,3,,
890837,13:01:00,13:09:00,412311,4,,
890837,13:25:00,13:27:00,236915,5,,
890837,13:57:00,14:04:00,480845,6,,
890837,14:48:00,14:49:00,676479,7,,
890837,15:23:00,15:23:00,170310,8,,
89096,19:15:00,19:15:00,606118,0,,
89096,19:52:00,19:53:00,512105,1,,
89096,20:05:00,20:25:00,177185,2,,
89096,20:37:00,20:39:00,628645,3,,
89096,21:18:00,21:20:00,536364,4,,
89096,22:11:00,22:13:00,179833,5,,
89096,22:43:00,22:45:00,560598,6,,
89096,23:06:00,23:06:00,62565,7,,
893018,21:11:00,21:11:00,62565,0,,
893018,21:29:00,21:30:00,71327,1,,
893018,21:42:00,21:44:00,234569,2,,
893018,21:59:00,22:01:00,167666,3,,
893018,22:21:00,22:21:00,16885,4,,
898821,17:37:00,17:37:00,606118,0,,
898821,18:13:00,18:14:00,512105,1,,
898821,18:23:00,18:25:00,578045,2,,
898821,18:37:00,18:39:00,628645,3,,
898821,19:18:00,19:20:00,536364,4,,
898821,20:11:00,20:13:00,179833,5,,
898821,20:43:00,20:45:00,560598,6,,
898821,21:06:00,21:11:00,62565,7,,
898821,21:29:00,21:30:00,622647,8,,
898821,21:42:00,21:44:00,234569,9,,
898821,21:59:00,22:01:00,167666,10,,
898821,22:21:00,22:21:00,542830,11,,
903099,16:36:00,16:36:00,170310,0,,
903099,17:08:00,17:10:00,82342,1,,
903099,17:54:00,17:56:00,480845,2,,
903099,18:41:00,18:42:00,41180,3,,
903099,18:57:00,18:58:00,160766,4,,
903099,19:16:00,19:31:00,220078,5,,
903099,20:00:00,20:01:00,282936,6,,
903099,20:30:00,20:32:00,236139,7,1,
903099,20:39:00,20:39:00,49257,8,,
911540,06:37:00,06:37:00,170310,0,,
911540,07:08:00,07:10:00,82342,1,,
911540,07:54:00,08:01:00,480845,2,,
911540,08:27:00,08:29:00,236915,3,,
911540,08:48:00,08:55:00,412311,4,,
911540,09:05:00,09:06:00,222005,5,,
911540,09:19:00,09:31:00,220078,6,,
911540,10:00:00,10:01:00,282936,7,,
911540,10:51:00,10:53:00,236139,8,1,
911540,10:57:00,10:57:00,49257,9,,
919405,19:36:00,19:36:00,606118,0,,
919405,19:53:00,19:54:00,95580,1,,
919405,20:23:00,20:25:00,177185,2,,
919405,20:37:00,20:39:00,628645,3,,
919405,24:09:00,24:09:00,62565,4,,
919917,20:40:00,20:40:00,94592,0,,
919917,20:49:00,20:51:00,586936,1,,
919917,21:15:00,21:17:00,595705,2,,
919917,21:32:00,21:39:00,16885,3,,
919917,22:23:00,22:25:00,73370,4,,
919917,22:51:00,22:55:00,372816,5,,
919917,23:14:00,23:16:00,135639,6,,
919917,23:27:00,23:29:00,397273,7,,
919917,23:40:00,23:42:00,661756,8,,
919917,23:55:00,23:55:00,179833,9,,
941734,10:40:00,10:40:00,94592,0,,
941734,10:49:00,10:51:00,586936,1,,
941734,11:15:00,11:17:00,595705,2,,
941734,11:33:00,11:36:00,542830,3,,
941734,11:56:00,11:58:00,523143,4,,
941734,12:13:00,12:15:00,234569,5,,
941734,12:26:00,12:27:00,622647,6,,
941734,12:47:00,12:53:00,62565,7,,
941734,13:13:00,13:15:00,135639,8,,
941734,13:46:00,13:48:00,411979,9,,
941734,14:39:00,14:42:00,536364,10,,
941734,15:21:00,15:23:00,145797,11,,
941734,15:34:00,15:36:00,108070,12,,
941734,16:03:00,16:04:00,102890,13,,
941734,16:22:00,16:22:00,606118,14,,
945257,08:38:00,08:38:00,220078,0,,
945257,08:49:00,08:50:00,222005,1,,
945257,09:01:00,09:09:00,412311,2,,
945257,09:25:00,09:27:00,236915,3,,
945257,09:57:00,10:04:00,480845,4,,
945257,10:48:00,10:49:00,676479,5,,
945257,11:23:00,11:23:00,170310,6,,
949727,12:40:00,12:40:00,94592,0,,
949727,12:49:00,12:51:00,586936,1,,
949727,13:15:00,13:17:00,595705,2,,
949727,13:32:00,13:36:00,16885,3,,
949727,13:56:00,13:58:00,502659,4,,
949727,14:13:00,14:15:00,234569,5,,
949727,14:26:00,14:27:00,622647,6,,
949727,14:47:00,14:47:00,62565,7,,
951816,10:45:00,10:45:00,49257,0,,
951816,10:50:00,10:52:00,542151,1,,1
951816,11:46:00,11:47:00,388288,2,,
951816,12:21:00,12:38:00,220078,3,,
951816,12:49:00,12:50:00,222005,4,,
951816,13:01:00,13:09:00,412311,5,,
951816,13:25:00,13:27:00,236915,6,,
951816,13:57:00,14:04:00,480845,7,,
951816,14:48:00,14:49:00,676479,8,,
951816,15:23:00,15:23:00,170310,9,,
951845,10:45:00,10:45:00,49257,0,,
951845,10:50:00,10:52:00,542151,1,,1
951845,11:23:00,11:47:00,388288,2,,
951845,12:21:00,12:38:00,220078,3,,
951845,12:49:00,12:50:00,222005,4,,
951845,13:01:00,13:09:00,412311,5,,
951845,13:25:00,13:27:00,236915,6,,
951845,13:57:00,14:04:00,480845,7,,
951845,14:48:00,14:49:00,676479,8,,
951845,15:23:00,15:23:00,170310,9,,
968008,10:36:00,10:36:00,170310,0,,
968008,11:08:00,11:10:00,82342,1,,
968008,11:54:00,12:01:00,480845,2,,
968008,12:27:00,12:29:00,236915,3,,
968008,12:48:00,12:55:00,412311,4,,
968008,13:05:00,13:06:00,222005,5,,
968008,13:18:00,13:31:00,220078,6,,
968008,14:00:00,14:01:00,282936,7,,
968008,14:51:00,14:53:00,236139,8,1,
968008,14:57:00,14:57:00,49257,9,,
978209,12:40:00,12:40:00,94592,0,,
978209,12:49:00,12:51:00,586936,1,,
978209,13:15:00,13:17:00,595705,2,,
978209,13:32:00,13:36:00,16885,3,,
978209,13:56:00,13:58:00,502659,4,,
978209,14:13:00,14:15:00,234569,5,,
978209,14:26:00,14:27:00,622647,6,,
978209,14:47:00,14:53:00,62565,7,,
978209,15:13:00,15:15:00,135639,8,,
978209,15:46:00,15:48:00,411979,9,,
978209,16:39:00,16:42:00,536364,10,,
978209,17:21:00,17:23:00,145797,11,,
978209,17:34:00,17:36:00,108070,12,,
978209,17:43:00,17:44:00,512105,13,,
978209,18:09:00,18:10:00,95580,14,,
978209,18:27:00,18:27:00,606118,15,,
984802,07:36:00,07:36:00,606118,0,,
984802,07:53:00,07:54:00,95580,1,,
984802,08:23:00,08:25:00,578045,2,,
984802,08:37:00,08:39:00,628645,3,,
984802,09:18:00,09:20:00,536364,4,,
984802,10:11:00,10:13:00,179833,5,,
984802,10:43:00,10:45:00,560598,6,,
984802,11:06:00,11:11:00,62565,7,,
984802,11:29:00,11:30:00,71327,8,,
984802,11:42:00,11:44:00,234569,9,,
984802,11:59:00,12:01:00,373939,10,,
984802,12:21:00,12:28:00,16885,11,,
984802,12:43:00,12:45:00,595705,12,,
984802,13:07:00,13:09:00,310460,13,,
984802,13:18:00,13:18:00,130979,14,,
1099819,24:51:00,24:51:00,299151,0,,
1099819,24:58:00,25:00:00,491091,1,,
1099819,25:17:00,25:19:00,644754,2,,
1099819,25:51:00,25:53:00,291039,3,,
1099819,26:20:00,26:22:00,342545,4,,
1099819,26:31:00,26:36:00,225010,5,,
1099819,26:43:00,26:45:00,289116,6,,
1099819,27:07:00,27:09:00,445096,7,,
1099819,27:49:00,27:51:00,441420,8,,
1099819,29:02:00,29:02:00,606118,9,,
1376635,22:46:00,22:46:00,606118,0,,
1376635,23:33:00,23:35:00,381317,1,,
1376635,24:18:00,24:20:00,278408,2,,
1376635,24:41:00,24:43:00,91474,3,,
1376635,24:51:00,25:18:00,40594,4,,
1376635,27:20:00,27:20:00,233846,5,,1
1433297,22:46:00,22:46:00,606118,0,,
1433297,23:33:00,23:35:00,381317,1,,
1433297,24:22:00,24:24:00,278408,2,,
1433297,24:47:00,24:49:00,91474,3,,
1433297,24:55:00,25:01:00,40594,4,,
1433297,25:50:00,25:52:00,527619,5,,
1433297,26:25:00,26:27:00,509312,6,,
1433297,26:43:00,26:45:00,435145,7,,
1433297,26:50:00,26:50:00,299151,8,,
1514543,22:46:00,22:46:00,606118,0,,
1514543,23:33:00,23:35:00,381317,1,,
1514543,24:18:00,24:20:00,278408,2,,
1514543,24:41:00,24:43:00,91474,3,,
1514543,24:51:00,24:56:00,40594,4,,
1514543,25:05:00,25:07:00,208624,5,,
1514543,25:39:00,25:44:00,527619,6,,
1514543,26:18:00,26:20:00,509312,7,,
1514543,26:38:00,26:40:00,435145,8,,
1514543,26:47:00,26:47:00,299151,9,,
1690933,22:46:00,22:46:00,606118,0,,
1690933,23:33:00,23:35:00,381317,1,,
1690933,24:18:00,24:20:00,278408,2,,
1690933,24:41:00,24:43:00,91474,3,,
1690933,24:51:00,24:56:00,40594,4,,
1690933,25:53:00,25:58:00,527619,5,,
1690933,26:18:00,26:20:00,509312,6,,
1690933,26:38:00,26:40:00,435145,7,,
1690933,26:47:00,26:47:00,299151,8,,
845482,24:34:00,24:34:00,406307,0,1,
845482,25:07:00,25:15:00,106264,1,1,1
845482,26:35:00,26:41:00,161526,2,,
845482,26:47:00,26:49:00,289116,3,,
845482,27:10:00,27:12:00,445096,4,,
845482,27:50:00,27:52:00,441420,5,,
845482,28:58:00,28:58:00,606118,6,,
1007837,31:48:00,31:48:00,360291,0,1,
1007837,33:04:00,33:04:00,652208,1,,
1026180,07:33:00,07:33:00,652208,0,,
1026180,07:42:00,07:43:00,25167,1,,1
1026180,07:57:00,07:58:00,675591,2,,
1026180,08:30:00,08:32:00,550900,3,,
1026180,08:49:00,08:49:00,622265,4,,
1066491,21:10:00,21:10:00,622265,0,,
1066491,21:28:00,21:29:00,550900,1,,
1066491,22:01:00,22:03:00,675591,2,,
1066491,22:16:00,22:18:00,25167,3,1,
1066491,22:27:00,22:27:00,652208,4,,
1086327,05:35:00,05:35:00,652208,0,,
1086327,05:57:00,05:58:00,675591,1,,
1086327,06:49:00,06:49:00,622265,2,,
1111584,19:59:00,19:59:00,652208,0,,
1111584,20:53:00,20:53:00,360291,1,,
1157040,11:10:00,11:10:00,622265,0,,
1157040,11:28:00,11:29:00,550900,1,,
1157040,12:01:00,12:03:00,675591,2,,
1157040,12:16:00,12:18:00,25167,3,1,
1157040,12:27:00,12:27:00,652208,4,,
1165295,09:10:00,09:10:00,622265,0,,
1165295,10:16:00,10:17:00,675591,1,,
1165295,10:39:00,10:39:00,652208,2,,
1166219,05:35:00,05:35:00,652208,0,,
1166219,05:57:00,05:58:00,675591,1,,
1166219,06:30:00,06:32:00,550900,2,,
1166219,06:51:00,06:51:00,622265,3,,1
1203687,19:33:00,19:33:00,652208,0,,
1203687,19:42:00,19:43:00,25167,1,,1
1203687,19:57:00,19:58:00,675591,2,,
1203687,20:30:00,20:32:00,550900,3,,
1203687,20:49:00,20:49:00,622265,4,,
12255,17:10:00,17:10:00,622265,0,,
12255,18:16:00,18:17:00,675591,1,,
12255,18:39:00,18:39:00,652208,2,,
1252850,19:33:00,19:33:00,652208,0,,
1252850,19:42:00,19:43:00,25167,1,,1
1252850,19:57:00,19:58:00,675591,2,,
1252850,20:30:00,20:32:00,550900,3,,
1252850,20:49:00,20:49:00,622265,4,,
1262501,13:10:00,13:10:00,622265,0,,
1262501,14:16:00,14:17:00,675591,1,,
1262501,14:39:00,14:39:00,652208,2,,
1285172,13:22:00,13:22:00,652208,0,,
1285172,13:44:00,13:45:00,675591,1,,
1285172,14:49:00,14:49:00,622265,2,,
1334194,21:10:00,21:10:00,622265,0,,
1334194,22:16:00,22:17:00,675591,1,,
1334194,22:39:00,22:39:00,652208,2,,
1395724,13:33:00,13:33:00,652208,0,,
1395724,13:42:00,13:43:00,25167,1,,1
1395724,13:57:00,13:58:00,675591,2,,
1395724,14:30:00,14:32:00,550900,3,,
1395724,14:51:00,14:51:00,622265,4,,1
1399557,21:10:00,21:10:00,622265,0,,
1399557,21:28:00,21:29:00,550900,1,,
1399557,22:01:00,22:03:00,675591,2,,
1399557,22:27:00,22:27:00,652208,3,,
1443513,07:10:00,07:10:00,622265,0,,
1443513,07:28:00,07:29:00,550900,1,,
1443513,08:01:00,08:03:00,675591,2,,
1443513,08:27:00,08:27:00,652208,3,,
1538275,09:33:00,09:33:00,652208,0,,
1538275,09:42:00,09:43:00,25167,1,,1
1538275,09:57:00,09:58:00,675591,2,,
1538275,10:30:00,10:32:00,550900,3,,
1538275,10:49:00,10:49:00,622265,4,,
1630294,09:10:00,09:10:00,622265,0,,
1630294,09:28:00,09:29:00,550900,1,,
1630294,10:01:00,10:03:00,675591,2,,
1630294,10:16:00,10:18:00,25167,3,1,
1630294,10:27:00,10:27:00,652208,4,,
1657792,19:33:00,19:33:00,652208,0,,
1657792,19:42:00,19:43:00,25167,1,,1
1657792,19:57:00,19:58:00,675591,2,,
1657792,20:30:00,20:32:00,550900,3,,
1657792,20:49:00,20:49:00,622265,4,,
1662524,05:35:00,05:35:00,652208,0,,
1662524,05:57:00,05:58:00,675591,1,,
1662524,06:30:00,06:32:00,550900,2,,
1662524,06:49:00,06:49:00,622265,3,,
1673308,21:10:00,21:10:00,622265,0,,
1673308,21:28:00,21:29:00,550900,1,,
1673308,22:01:00,22:03:00,675591,2,,
1673308,22:27:00,22:27:00,652208,3,,
1707848,13:33:00,13:33:00,652208,0,,
1707848,13:42:00,13:43:00,25167,1,,1
1707848,13:57:00,13:58:00,675591,2,,
1707848,14:30:00,14:32:00,550900,3,,
1707848,14:49:00,14:49:00,622265,4,,
1710639,15:10:00,15:10:00,622265,0,,
1710639,16:16:00,16:17:00,675591,1,,
1710639,16:39:00,16:39:00,652208,2,,
17634,19:33:00,19:33:00,652208,0,,
17634,19:42:00,19:43:00,25167,1,,1
17634,19:57:00,19:58:00,675591,2,,
17634,20:30:00,20:32:00,550900,3,,
17634,20:51:00,20:51:00,622265,4,,1
21003,19:10:00,19:10:00,622265,0,,
21003,19:28:00,19:29:00,550900,1,,
21003,20:01:00,20:03:00,675591,2,,
21003,20:16:00,20:18:00,25167,3,1,
21003,20:27:00,20:27:00,652208,4,,
250085,23:10:00,23:10:00,622265,0,,
250085,23:28:00,23:29:00,550900,1,,
250085,24:01:00,24:03:00,675591,2,,
250085,24:27:00,24:27:00,652208,3,,
265686,11:10:00,11:10:00,622265,0,,
265686,12:16:00,12:17:00,675591,1,,
265686,12:39:00,12:39:00,652208,2,,
292774,23:10:00,23:10:00,622265,0,,
292774,23:28:00,23:29:00,550900,1,,
292774,24:01:00,24:03:00,675591,2,,
292774,24:27:00,24:27:00,652208,3,,
299862,07:33:00,07:33:00,652208,0,,
299862,07:42:00,07:43:00,25167,1,,1
299862,07:57:00,07:58:00,675591,2,,
299862,08:30:00,08:32:00,550900,3,,
299862,08:51:00,08:51:00,622265,4,,1
339158,07:10:00,07:10:00,622265,0,,
339158,08:16:00,08:17:00,675591,1,,
339158,08:39:00,08:39:00,652208,2,,
363862,15:10:00,15:10:00,622265,0,,
363862,15:28:00,15:29:00,550900,1,,
363862,16:01:00,16:03:00,675591,2,,
363862,16:16:00,16:18:00,25167,3,1,
363862,16:27:00,16:27:00,652208,4,,
393198,11:33:00,11:33:00,652208,0,,
393198,11:42:00,11:43:00,25167,1,,1
393198,11:57:00,11:58:00,675591,2,,
393198,12:30:00,12:32:00,550900,3,,
393198,12:51:00,12:51:00,622265,4,,1
436563,23:10:00,23:10:00,622265,0,,
436563,24:16:00,24:17:00,675591,1,,
436563,24:39:00,24:39:00,652208,2,,
445908,23:10:00,23:10:00,622265,0,,
445908,23:28:00,23:29:00,550900,1,,
445908,24:01:00,24:03:00,675591,2,,
445908,24:27:00,24:27:00,652208,3,,
453169,13:10:00,13:10:00,622265,0,,
453169,13:28:00,13:29:00,550900,1,,
453169,14:01:00,14:03:00,675591,2,,
453169,14:27:00,14:27:00,652208,3,,
48228,19:10:00,19:10:00,622265,0,,
48228,19:28:00,19:29:00,550900,1,,
48228,20:01:00,20:03:00,675591,2,,
48228,20:27:00,20:27:00,652208,3,,
489433,15:33:00,15:33:00,652208,0,,
489433,15:42:00,15:43:00,25167,1,,1
489433,15:57:00,15:58:00,675591,2,,
489433,16:30:00,16:32:00,550900,3,,
489433,16:49:00,16:49:00,622265,4,,
517824,17:10:00,17:10:00,622265,0,,
517824,17:28:00,17:29:00,550900,1,,
517824,18:01:00,18:03:00,675591,2,,
517824,18:16:00,18:18:00,25167,3,1,
517824,18:27:00,18:27:00,652208,4,,
528513,15:33:00,15:33:00,652208,0,,
528513,15:42:00,15:43:00,25167,1,,1
528513,15:57:00,15:58:00,675591,2,,
528513,16:30:00,16:32:00,550900,3,,
528513,16:51:00,16:51:00,622265,4,,1
542313,13:10:00,13:10:00,622265,0,,
542313,13:28:00,13:29:00,550900,1,,
542313,14:01:00,14:03:00,675591,2,,
542313,14:27:00,14:27:00,652208,3,,
594826,23:10:00,23:10:00,622265,0,,
594826,23:28:00,23:29:00,550900,1,,
594826,24:01:00,24:03:00,675591,2,,
594826,24:27:00,24:27:00,652208,3,,
647945,09:22:00,09:22:00,652208,0,,
647945,09:44:00,09:45:00,675591,1,,
647945,10:49:00,10:49:00,622265,2,,
677599,17:22:00,17:22:00,652208,0,,
677599,17:44:00,17:45:00,675591,1,,
677599,18:49:00,18:49:00,622265,2,,
681829,09:33:00,09:33:00,652208,0,,
681829,09:42:00,09:43:00,25167,1,,1
681829,09:57:00,09:58:00,675591,2,,
681829,10:30:00,10:32:00,550900,3,,
681829,10:51:00,10:51:00,622265,4,,1
683517,15:22:00,15:22:00,652208,0,,
683517,15:44:00,15:45:00,675591,1,,
683517,16:49:00,16:49:00,622265,2,,
697487,23:10:00,23:10:00,622265,0,,
697487,23:28:00,23:29:00,550900,1,,
697487,24:01:00,24:03:00,675591,2,,
697487,24:16:00,24:18:00,25167,3,1,
697487,24:27:00,24:27:00,652208,4,,
702014,11:22:00,11:22:00,652208,0,,
702014,11:44:00,11:45:00,675591,1,,
702014,12:49:00,12:49:00,622265,2,,
708965,07:10:00,07:10:00,622265,0,,
708965,07:28:00,07:29:00,550900,1,,
708965,08:01:00,08:03:00,675591,2,,
708965,08:16:00,08:18:00,25167,3,1,
708965,08:27:00,08:27:00,652208,4,,
709971,23:10:00,23:10:00,622265,0,,
709971,23:28:00,23:29:00,550900,1,,
709971,24:01:00,24:03:00,675591,2,,
709971,24:27:00,24:27:00,652208,3,,
749985,19:10:00,19:10:00,622265,0,,
749985,20:16:00,20:17:00,675591,1,,
749985,20:39:00,20:39:00,652208,2,,
750291,15:10:00,15:10:00,622265,0,,
750291,15:28:00,15:29:00,550900,1,,
750291,16:01:00,16:03:00,675591,2,,
750291,16:27:00,16:27:00,652208,3,,
769853,19:22:00,19:22:00,652208,0,,
769853,19:44:00,19:45:00,675591,1,,
769853,20:49:00,20:49:00,622265,2,,
787926,17:10:00,17:10:00,622265,0,,
787926,17:28:00,17:29:00,550900,1,,
787926,18:01:00,18:03:00,675591,2,,
787926,18:27:00,18:27:00,652208,3,,
792076,11:33:00,11:33:00,652208,0,,
792076,11:42:00,11:43:00,25167,1,,1
792076,11:57:00,11:58:00,675591,2,,
792076,12:30:00,12:32:00,550900,3,,
792076,12:49:00,12:49:00,622265,4,,
843052,13:10:00,13:10:00,622265,0,,
843052,13:28:00,13:29:00,550900,1,,
843052,14:01:00,14:03:00,675591,2,,
843052,14:16:00,14:18:00,25167,3,1,
843052,14:27:00,14:27:00,652208,4,,
862530,17:33:00,17:33:00,652208,0,,
862530,17:42:00,17:43:00,25167,1,,1
862530,17:57:00,17:58:00,675591,2,,
862530,18:30:00,18:32:00,550900,3,,
862530,18:50:00,18:50:00,622265,4,,1
913182,07:22:00,07:22:00,652208,0,,
913182,07:44:00,07:45:00,675591,1,,
913182,08:49:00,08:49:00,622265,2,,
926697,31:47:00,31:47:00,360291,0,1,
926697,33:04:00,33:04:00,652208,1,,
94489,17:33:00,17:33:00,652208,0,,
94489,17:42:00,17:43:00,25167,1,,1
94489,17:57:00,17:58:00,675591,2,,
94489,18:30:00,18:32:00,550900,3,,
94489,18:50:00,18:50:00,622265,4,,1
956942,09:10:00,09:10:00,622265,0,,
956942,09:28:00,09:29:00,550900,1,,
956942,10:01:00,10:03:00,675591,2,,
956942,10:27:00,10:27:00,652208,3,,
987421,11:10:00,11:10:00,622265,0,,
987421,11:28:00,11:29:00,550900,1,,
987421,12:01:00,12:03:00,675591,2,,
987421,12:27:00,12:27:00,652208,3,,
998844,19:33:00,19:33:00,652208,0,,
998844,19:42:00,19:43:00,25167,1,,1
998844,19:57:00,19:58:00,675591,2,,
998844,20:30:00,20:32:00,550900,3,,
998844,20:49:00,20:49:00,622265,4,,
1005270,11:54:00,11:54:00,594520,0,,
1005270,12:07:00,12:10:00,182313,1,,1
1005270,12:25:00,12:27:00,404067,2,,1
1005270,13:52:00,13:58:00,170310,3,,
1005270,16:42:00,16:46:00,523143,4,,
1005270,17:07:00,17:07:00,234569,5,,
1006017,05:15:00,05:15:00,179833,0,,
1006017,05:27:00,05:29:00,661756,1,,
1006017,05:40:00,05:42:00,397273,2,,
1006017,05:55:00,05:57:00,560598,3,,
1006017,06:17:00,06:20:00,640609,4,,
1006017,06:48:00,06:50:00,234569,5,,
1006017,07:05:00,07:07:00,181588,6,,
1006017,10:04:00,10:06:00,170310,7,,
1006017,11:29:00,11:33:00,494049,8,1,
1006017,11:43:00,11:43:00,625053,9,,
1025039,14:45:00,14:45:00,640609,0,,
1025039,15:14:00,15:16:00,234569,1,,
1025039,15:31:00,15:33:00,181588,2,,
1025039,18:04:00,18:06:00,170310,3,,
1025039,19:29:00,19:29:00,494049,4,1,
1025267,16:06:00,16:06:00,170310,0,,
1025267,17:29:00,17:31:00,494049,1,1,
1025267,17:41:00,17:41:00,625053,2,,
1026536,05:17:00,05:17:00,668702,0,,
1026536,05:40:00,05:42:00,522249,1,,
1026536,05:55:00,05:57:00,390194,2,,
1026536,06:24:00,06:26:00,146418,3,,
1026536,06:38:00,06:40:00,461977,4,,
1026536,08:04:00,08:06:00,170310,5,,
1026536,09:31:00,09:33:00,494049,6,1,
1026536,09:41:00,09:41:00,625053,7,,
1027415,18:45:00,18:45:00,640609,0,,
1027415,19:14:00,19:16:00,234569,1,,
1027415,19:31:00,19:33:00,181588,2,,
1027415,22:04:00,22:06:00,170310,3,,
1027415,23:31:00,23:33:00,494049,4,1,
1027415,23:42:00,23:42:00,625053,5,,
1056554,08:45:00,08:45:00,640609,0,,
1056554,09:14:00,09:16:00,234569,1,,
1056554,09:31:00,09:33:00,181588,2,,
1056554,12:04:00,12:06:00,170310,3,,
1056554,13:29:00,13:33:00,494049,4,1,
1056554,13:43:00,13:43:00,625053,5,,
1060495,09:55:00,09:55:00,594520,0,,
1060495,10:07:00,10:10:00,182313,1,,1
1060495,10:25:00,10:27:00,404067,2,,1
1060495,11:52:00,11:58:00,170310,3,,
1060495,14:27:00,14:29:00,523143,4,,
1060495,14:44:00,14:46:00,234569,5,,
1060495,15:15:00,15:15:00,567013,6,,
1061795,20:17:00,20:17:00,234569,0,,
1061795,20:33:00,20:36:00,181588,1,,
1061795,21:04:00,21:21:00,522249,2,,
1061795,23:32:00,23:32:00,170310,3,,
1068527,05:58:00,05:58:00,170310,0,,
1068527,08:37:00,08:44:00,172637,1,,
1068527,09:09:00,09:11:00,234569,2,,
1068527,09:40:00,09:40:00,233231,3,,
107105,18:45:00,18:45:00,640609,0,,
107105,19:14:00,19:16:00,234569,1,,
